Forecast_ID,Fiscal_Year,VISN,Facility_Name,Contracting_Office,Category,NAICS_Code,NAICS_Description,PSC_Code,Requirement_Title,Estimated_Value_Low,Estimated_Value_High,Estimated_Value_Midpoint,Planned_Solicitation_Quarter,Planned_Award_Quarter,Contract_Type,Anticipated_Set_Aside,Small_Business_Eligible,Recompete,Incumbent_Contractor,Priority_Level,Status,Point_of_Contact_Email,Record_Created_Date,Estimated_Value,Estimated_Value_log,Set_Aside_Type,Competition_Type,Vendor_Size,Number_of_Offers_Received,Requirement_Complexity_Score,Contracting_Office_Open_Actions,Days_Since_Requirement_Posted,Category_Historical_Protest_Rate,Category_Historical_OnTime_Rate,Competition_Historical_Protest_Rate,Competition_Historical_OnTime_Rate,Composite_Risk_Score
FCST-000049,2028,2,VISN 2 Medical Center North,Network Contracting Office (NCO) 15,Medical/Clinical Services,622110,General Medical and Surgical Hospitals,Q301,Medical/Clinical Services Requirement - VISN 2 Medical Center North FY2028,201929.45,239282.95,215673.08,FY Q4,FY Q3,Time and Materials,Full and Open (No Set-Aside),Yes,No,,Low,Solicitation Released,david.wilson@va.gov,2026-06-26,215673.08,12.281523658258157,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.07963446475195822,0.3368146214099217,36.3
FCST-000050,2027,3,VISN 3 Medical Center North,Network Contracting Office (NCO) 8,Pharmaceuticals,325412,Pharmaceutical Preparation Manufacturing,6505,Pharmaceuticals Requirement - VISN 3 Medical Center North FY2027,1573303.62,2028380.94,1904559.84,FY Q1,FY Q4,Firm Fixed Price,SDVOSB,Yes,Yes,Anchor Systems,High,Draft Solicitation,william.brown@va.gov,2026-05-10,1904559.84,14.459762009783043,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.055865921787709494,0.7402234636871509,0.03696013289036545,0.8450996677740864,35.7
FCST-000051,2027,10,VISN 10 Medical Center Main,Network Contracting Office (NCO) 14,Food Service,722320,Caterers,F002,Food Service Requirement - VISN 10 Medical Center Main FY2027,195007.78,261284.61,238624.39,FY Q2,FY Q3,Time and Materials,SDVOSB,Yes,No,,Medium,Draft Solicitation,david.davis@va.gov,2026-06-15,238624.39,12.382650195390255,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.020833333333333332,0.765625,0.03696013289036545,0.8450996677740864,20.3
FCST-000052,2027,1,VISN 1 Medical Center North,SAO East,Medical/Clinical Services,622110,General Medical and Surgical Hospitals,Q201,Medical/Clinical Services Requirement - VISN 1 Medical Center North FY2027,3669147.13,4905286.17,4339034.74,FY Q3,FY Q4,Firm Fixed Price,Full and Open (No Set-Aside),No,Yes,Anchor Solutions,High,Draft Solicitation,linda.wilson@va.gov,2026-02-19,4339034.74,15.283162701667514,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.07963446475195822,0.3368146214099217,52.4
FCST-000053,2028,3,VISN 3 Medical Center Main,National Acquisition Center (NAC),Security Services,561612,Security Guards and Patrol Services,S206,Security Services Requirement - VISN 3 Medical Center Main FY2028,45867.66,56206.75,50916.42,FY Q1,FY Q2,Firm Fixed Price,Small Business,Yes,Yes,Keystone Consulting,Medium,Planning,susan.miller@va.gov,2026-04-22,50916.42,10.837960383673629,Small Business,Set-Aside,Small Business,4.0,5.0,44.0,0,0.06299212598425197,0.7795275590551181,0.03696013289036545,0.8450996677740864,10.8
FCST-000054,2026,11,VISN 11 Medical Center North,SAO West,Facilities Management,561720,Janitorial Services,S201,Facilities Management Requirement - VISN 11 Medical Center North FY2026,118034.59,156594.91,144705.21,FY Q4,FY Q4,IDIQ,SDVOSB,Yes,Yes,Atlas Enterprises,Medium,Market Research,elizabeth.rodriguez@va.gov,2026-07-16,144705.21,11.882460828077408,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.040229885057471264,0.7385057471264368,0.03696013289036545,0.8450996677740864,15.9
FCST-000055,2027,5,VISN 5 Medical Center South,Network Contracting Office (NCO) 18,Pharmaceuticals,446110,Pharmacies and Drug Stores,6505,Pharmaceuticals Requirement - VISN 5 Medical Center South FY2027,255979.56,312383.15,294467.51,FY Q3,FY Q4,Blanket Purchase Agreement (BPA),Full and Open (No Set-Aside),No,No,,Low,Planning,karen.moore@va.gov,2026-01-19,294467.51,12.592927349361773,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.055865921787709494,0.7402234636871509,0.07963446475195822,0.3368146214099217,30.2
FCST-000056,2027,10,VISN 10 Medical Center North,Network Contracting Office (NCO) 4,Medical Equipment,423450,Medical Equipment Merchant Wholesalers,6520,Medical Equipment Requirement - VISN 10 Medical Center North FY2027,55478.25,81114.26,68974.45,FY Q2,FY Q2,Blanket Purchase Agreement (BPA),SDVOSB,Yes,Yes,Apex Enterprises,High,Market Research,william.thomas@va.gov,2026-06-07,68974.45,11.141505923167141,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.035164835164835165,0.7714285714285715,0.03696013289036545,0.8450996677740864,12.7
FCST-000057,2027,5,VISN 5 Medical Center North,SAO East,Pharmaceuticals,325412,Pharmaceutical Preparation Manufacturing,6505,Pharmaceuticals Requirement - VISN 5 Medical Center North FY2027,2648257.72,3738291.77,3138567.07,FY Q4,FY Q4,Time and Materials,Small Business,Yes,No,,Medium,On Hold,thomas.williams@va.gov,2026-06-29,3138567.07,14.959277225209322,Small Business,Set-Aside,Small Business,4.0,5.0,44.0,0,0.055865921787709494,0.7402234636871509,0.03696013289036545,0.8450996677740864,44.2
FCST-000058,2027,5,VISN 5 Medical Center North,National Acquisition Center (NAC),Medical/Clinical Services,622110,General Medical and Surgical Hospitals,Q201,Medical/Clinical Services Requirement - VISN 5 Medical Center North FY2027,452359.11,557993.62,492497.17,FY Q3,FY Q1,Firm Fixed Price,Small Business,Yes,Yes,Meridian Associates,High,Planning,susan.rodriguez@va.gov,2026-02-27,492497.17,13.107246023851337,Small Business,Set-Aside,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.03696013289036545,0.8450996677740864,24.5
FCST-000059,2028,4,VISN 4 Medical Center North,Network Contracting Office (NCO) 15,Pharmaceuticals,446110,Pharmacies and Drug Stores,6508,Pharmaceuticals Requirement - VISN 4 Medical Center North FY2028,725907.07,945234.72,772300.85,FY Q2,FY Q4,Labor Hour,HUBZone,Yes,Yes,Guardian Solutions,Critical,Planning,richard.thomas@va.gov,2026-01-31,772300.85,13.557130749996672,HUBZone,Set-Aside,Small Business,4.0,5.0,44.0,0,0.055865921787709494,0.7402234636871509,0.03696013289036545,0.8450996677740864,32.1
FCST-000060,2026,3,VISN 3 Medical Center North,Network Contracting Office (NCO) 16,Pharmaceuticals,446110,Pharmacies and Drug Stores,6505,Pharmaceuticals Requirement - VISN 3 Medical Center North FY2026,372252.19,423683.56,394032.88,FY Q3,FY Q1,Firm Fixed Price,WOSB,Yes,No,,Medium,Draft Solicitation,william.williams@va.gov,2026-06-27,394032.88,12.884192174430872,WOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.055865921787709494,0.7402234636871509,0.03696013289036545,0.8450996677740864,21.4
FCST-000061,2027,13,VISN 13 Medical Center North,Network Contracting Office (NCO) 9,Medical/Clinical Services,621111,Offices of Physicians,Q401,Medical/Clinical Services Requirement - VISN 13 Medical Center North FY2027,819793.27,1145246.77,963573.7,FY Q1,FY Q3,Cost Plus Fixed Fee,Full and Open (No Set-Aside),No,No,,Medium,Planning,richard.davis@va.gov,2026-02-28,963573.7,13.778405293670403,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.07963446475195822,0.3368146214099217,41.6
FCST-000062,2027,1,VISN 1 Medical Center Main,Strategic Acquisition Center (SAC) - Austin,Medical Equipment,423450,Medical Equipment Merchant Wholesalers,6515,Medical Equipment Requirement - VISN 1 Medical Center Main FY2027,324132.6,470532.59,400033.76,FY Q3,FY Q2,Firm Fixed Price,SDVOSB,Yes,No,,Medium,On Hold,jennifer.jones@va.gov,2026-07-09,400033.76,12.899306722314533,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.035164835164835165,0.7714285714285715,0.03696013289036545,0.8450996677740864,21.7
FCST-000063,2026,15,VISN 15 Medical Center Main,Network Contracting Office (NCO) 11,Medical/Clinical Services,622110,General Medical and Surgical Hospitals,Q301,Medical/Clinical Services Requirement - VISN 15 Medical Center Main FY2026,2609961.82,3147191.57,2838699.95,FY Q3,FY Q4,Blanket Purchase Agreement (BPA),Full and Open (No Set-Aside),Yes,Yes,Precision Partners,Low,Market Research,patricia.wilson@va.gov,2026-05-16,2838699.95,14.85885709352079,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.07963446475195822,0.3368146214099217,48.6
FCST-000064,2026,4,VISN 4 Medical Center North,Strategic Acquisition Center (SAC) - Frederick,IT Services,518210,"Data Processing, Hosting, and Related Services",D307,IT Services Requirement - VISN 4 Medical Center North FY2026,162041.99,225315.28,197259.12,FY Q3,FY Q4,Firm Fixed Price,Full and Open (No Set-Aside),No,Yes,Apex Systems,High,Market Research,susan.martinez@va.gov,2026-05-01,197259.12,12.192278542841978,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.06483300589390963,0.68762278978389,0.07963446475195822,0.3368146214099217,31.5
FCST-000065,2026,2,VISN 2 Medical Center North,SAO East,Medical/Clinical Services,622110,General Medical and Surgical Hospitals,Q301,Medical/Clinical Services Requirement - VISN 2 Medical Center North FY2026,741040.45,1078635.77,884808.85,FY Q2,FY Q4,Cost Plus Fixed Fee,8(a),Yes,No,,Medium,Market Research,james.thomas@va.gov,2026-01-29,884808.85,13.693128042147555,8(a),Set-Aside,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.03696013289036545,0.8450996677740864,25.4
FCST-000066,2028,17,VISN 17 Medical Center East,Network Contracting Office (NCO) 9,Food Service,722320,Caterers,8940,Food Service Requirement - VISN 17 Medical Center East FY2028,208597.85,318414.01,260352.0,FY Q1,FY Q4,IDIQ,Full and Open (No Set-Aside),No,No,,High,Market Research,linda.wilson@va.gov,2026-05-29,260352.0,12.469793681474531,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.020833333333333332,0.765625,0.07963446475195822,0.3368146214099217,27.8
FCST-000067,2027,12,VISN 12 Medical Center North,SAO West,Professional Services,541990,All Other Professional/Scientific/Technical Services,R425,Professional Services Requirement - VISN 12 Medical Center North FY2027,265967.11,350462.1,291203.82,FY Q2,FY Q1,IDIQ,VOSB,Yes,No,,Medium,Draft Solicitation,maria.moore@va.gov,2026-05-02,291203.82,12.581782147365484,VOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.04941176470588235,0.7458823529411764,0.03696013289036545,0.8450996677740864,25.4
FCST-000068,2027,3,VISN 3 Medical Center South,Denver Acquisition and Logistics Center (DALC),Facilities Management,561720,Janitorial Services,S201,Facilities Management Requirement - VISN 3 Medical Center South FY2027,308639.02,390183.99,357914.77,FY Q3,FY Q3,IDIQ,Full and Open (No Set-Aside),Yes,No,,Medium,Solicitation Released,susan.taylor@va.gov,2026-06-17,357914.77,12.788052958370704,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.040229885057471264,0.7385057471264368,0.07963446475195822,0.3368146214099217,34.2
FCST-000069,2027,5,VISN 5 Medical Center North,Network Contracting Office (NCO) 3,Medical/Clinical Services,621111,Offices of Physicians,Q301,Medical/Clinical Services Requirement - VISN 5 Medical Center North FY2027,1616776.29,2448063.39,1969004.51,FY Q4,FY Q3,Firm Fixed Price,SDVOSB,Yes,Yes,Atlas Solutions,Medium,Draft Solicitation,michael.thomas@va.gov,2026-02-03,1969004.51,14.493039155992157,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.03696013289036545,0.8450996677740864,37.3
FCST-000070,2026,9,VISN 9 Medical Center South,Network Contracting Office (NCO) 4,Medical Equipment,423450,Medical Equipment Merchant Wholesalers,6520,Medical Equipment Requirement - VISN 9 Medical Center South FY2026,339047.56,430492.22,376207.25,FY Q3,FY Q2,Firm Fixed Price,HUBZone,Yes,No,,High,Draft Solicitation,james.smith@va.gov,2026-04-30,376207.25,12.837898125433174,HUBZone,Set-Aside,Small Business,4.0,5.0,44.0,0,0.035164835164835165,0.7714285714285715,0.03696013289036545,0.8450996677740864,22.1
FCST-000071,2028,4,VISN 4 Medical Center North,Network Contracting Office (NCO) 4,Pharmaceuticals,446110,Pharmacies and Drug Stores,6508,Pharmaceuticals Requirement - VISN 4 Medical Center North FY2028,2302695.32,3469827.18,2826853.98,FY Q2,FY Q4,IDIQ,Full and Open (No Set-Aside),Yes,Yes,Unity Partners,High,Draft Solicitation,patricia.miller@va.gov,2026-05-06,2826853.98,14.854675337163963,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.055865921787709494,0.7402234636871509,0.07963446475195822,0.3368146214099217,51.6
FCST-000072,2028,18,VISN 18 Medical Center Main,SAO East,Medical Equipment,339112,Surgical and Medical Instrument Mfg,6520,Medical Equipment Requirement - VISN 18 Medical Center Main FY2028,530851.03,706500.87,620457.87,FY Q2,FY Q3,Firm Fixed Price,Full and Open (No Set-Aside),No,Yes,Frontier Enterprises,Medium,Market Research,maria.thomas@va.gov,2026-03-22,620457.87,13.338214596176007,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.035164835164835165,0.7714285714285715,0.07963446475195822,0.3368146214099217,37.2
FCST-000073,2026,4,VISN 4 Medical Center Main,SAO West,IT Services,518210,"Data Processing, Hosting, and Related Services",D316,IT Services Requirement - VISN 4 Medical Center Main FY2026,1342608.2,1901209.58,1614068.99,FY Q1,FY Q1,IDIQ,SDVOSB,Yes,No,,Medium,Market Research,linda.martinez@va.gov,2026-05-22,1614068.99,14.294269491184094,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.06483300589390963,0.68762278978389,0.03696013289036545,0.8450996677740864,33.3
FCST-000074,2028,12,VISN 12 Medical Center Main,Network Contracting Office (NCO) 11,Medical/Clinical Services,621399,Offices of Health Practitioners,Q401,Medical/Clinical Services Requirement - VISN 12 Medical Center Main FY2028,344041.15,453534.89,375527.11,FY Q1,FY Q3,Cost Plus Fixed Fee,SDVOSB,Yes,No,,Medium,Market Research,james.williams@va.gov,2026-07-13,375527.11,12.836088607570861,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.03696013289036545,0.8450996677740864,20.4
FCST-000075,2026,18,VISN 18 Medical Center North,Network Contracting Office (NCO) 8,Medical/Clinical Services,621399,Offices of Health Practitioners,Q301,Medical/Clinical Services Requirement - VISN 18 Medical Center North FY2026,64552.48,76530.12,72667.4,FY Q3,FY Q1,Time and Materials,SDVOSB,Yes,Yes,Guardian Enterprises,Medium,Planning,karen.rodriguez@va.gov,2026-05-21,72667.4,11.193661906029643,SDVOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.03696013289036545,0.8450996677740864,16.5
FCST-000076,2028,14,VISN 14 Medical Center South,Network Contracting Office (NCO) 2,Medical/Clinical Services,622110,General Medical and Surgical Hospitals,Q401,Medical/Clinical Services Requirement - VISN 14 Medical Center South FY2028,1442086.79,1953929.56,1586303.25,FY Q3,FY Q4,Firm Fixed Price,Full and Open (No Set-Aside),Yes,No,,High,Planning,jennifer.moore@va.gov,2026-03-25,1586303.25,14.276917497583527,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.07963446475195822,0.3368146214099217,48.1
FCST-000077,2026,9,VISN 9 Medical Center Main,Network Contracting Office (NCO) 3,Facilities Management,561720,Janitorial Services,S214,Facilities Management Requirement - VISN 9 Medical Center Main FY2026,75393.51,95954.56,88874.24,FY Q2,FY Q3,Firm Fixed Price,Full and Open (No Set-Aside),Yes,No,,Medium,Draft Solicitation,john.martinez@va.gov,2026-03-28,88874.24,11.394988867523837,Full and Open (No Set-Aside),Full and Open,Small Business,4.0,5.0,44.0,0,0.040229885057471264,0.7385057471264368,0.07963446475195822,0.3368146214099217,26.7
FCST-000078,2026,18,VISN 18 Medical Center Main,SAO East,Medical/Clinical Services,621399,Offices of Health Practitioners,Q301,Medical/Clinical Services Requirement - VISN 18 Medical Center Main FY2026,908075.39,1312328.23,1111254.89,FY Q2,FY Q4,Firm Fixed Price,HUBZone,Yes,Yes,Cornerstone Partners,Medium,Market Research,william.jones@va.gov,2026-04-12,1111254.89,13.921001366133662,HUBZone,Set-Aside,Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.03696013289036545,0.8450996677740864,30.8
FCST-000079,2027,1,VISN 1 Medical Center Main,SAO West,IT Services,541519,Other Computer Related Services,D316,IT Services Requirement - VISN 1 Medical Center Main FY2027,851748.97,965181.66,907614.69,FY Q1,FY Q1,Firm Fixed Price,Small Business,Yes,Yes,Frontier Federal Services,Medium,Planning,susan.thomas@va.gov,2026-01-27,907614.69,13.718576319089655,Small Business,Set-Aside,Small Business,4.0,5.0,44.0,0,0.06483300589390963,0.68762278978389,0.03696013289036545,0.8450996677740864,30.4
FCST-000080,2028,10,VISN 10 Medical Center North,Denver Acquisition and Logistics Center (DALC),IT Services,541512,Computer Systems Design Services,D307,IT Services Requirement - VISN 10 Medical Center North FY2028,875059.9,1199865.29,1083374.49,FY Q3,FY Q3,Time and Materials,HUBZone,Yes,Yes,Precision Technologies,High,Planning,maria.taylor@va.gov,2026-05-06,1083374.49,13.89559217872684,HUBZone,Set-Aside,Small Business,4.0,5.0,44.0,0,0.06483300589390963,0.68762278978389,0.03696013289036545,0.8450996677740864,30.0
FCST-000081,2027,15,VISN 15 Medical Center Main,Network Contracting Office (NCO) 14,Medical/Clinical Services,621111,Offices of Physicians,Q301,Medical/Clinical Services Requirement - VISN 15 Medical Center Main FY2027,183266.83,246177.34,197747.21,FY Q1,FY Q3,Firm Fixed Price,Full and Open (No Set-Aside),No,Yes,Pinnacle Inc.,Critical,Planning,robert.martinez@va.gov,2026-01-29,197747.21,12.19474983375581,Full and Open (No Set-Aside),Full and Open,Other Than Small Business,4.0,5.0,44.0,0,0.039509536784741145,0.7615803814713896,0.07963446475195822,0.3368146214099217,30.5
FCST-000082,2028,12,VISN 12 Medical Center North,Network Contracting Office (NCO) 3,Professional Services,541990,All Other Professional/Scientific/Technical Services,R408,Professional Services Requirement - VISN 12 Medical Center North FY2028,259555.89,371860.94,316037.79,FY Q1,FY Q1,Cost Plus Fixed Fee,8(a),Yes,No,,Medium,Planning,richard.martinez@va.gov,2026-02-14,316037.79,12.663620238200053,8(a),Set-Aside,Small Business,4.0,5.0,44.0,0,0.04941176470588235,0.7458823529411764,0.03696013289036545,0.8450996677740864,25.6
FCST-000083,2026,12,VISN 12 Medical Center Main,Network Contracting Office (NCO) 2,Medical Equipment,339112,Surgical and Medical Instrument Mfg,6520,Medical Equipment Requirement - VISN 12 Medical Center Main FY2026,483218.4,704803.48,586902.33,FY Q1,FY Q1,Firm Fixed Price,8(a),Yes,Yes,Guardian Systems,Low,Planning,maria.jones@va.gov,2026-01-24,586902.33,13.282615400410036,8(a),Set-Aside,Small Business,4.0,5.0,44.0,0,0.035164835164835165,0.7714285714285715,0.03696013289036545,0.8450996677740864,27.9
FCST-000084,2027,6,VISN 6 Medical Center South,Strategic Acquisition Center (SAC) - Frederick,Security Services,561612,Security Guards and Patrol Services,S206,Security Services Requirement - VISN 6 Medical Center South FY2027,169489.84,229759.38,194147.57,FY Q1,FY Q2,Firm Fixed Price,VOSB,Yes,Yes,Anchor Solutions,Low,Market Research,susan.johnson@va.gov,2026-07-15,194147.57,12.176378969693594,VOSB,Set-Aside,Small Business,4.0,5.0,44.0,0,0.06299212598425197,0.7795275590551181,0.03696013289036545,0.8450996677740864,21.1
